ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Age_Category,Work_Experience_Category,Family_Size_Category,Cluster,Cluster_After_FeatureSelection,temp_label,Cluster_After_PCA
0.9046574481343896,Male,No,-0.985413244988126,No,Artist,-0.1988560814097643,Low,2.7680877475369385,Cat_4,Young,Low,Very Large,1,1,0,2
-0.4420489909054496,Female,Yes,-0.38699285730499766,Yes,Artist,-0.5087633307801162,High,-0.5670564598269868,Cat_7,Adult,Low,Small,0,0,0,0
0.38601170651847444,Male,Yes,0.1515854916098177,Yes,Executive,-0.8186705801504679,High,0.09997238164579825,Cat_6,Adult,Low,Medium,0,0,0,0
-0.9510616392521242,Male,Yes,0.6901638405246331,No,Executive,-0.5087633307801162,High,0.7670012231185833,Cat_3,Mature,Low,Medium,0,0,1,2
0.48927846636473393,Female,Yes,0.2114275303781305,No,Engineer,1.9704946641826981,Average,0.7670012231185833,Cat_4,Adult,Very High,Medium,1,1,2,1
-0.9190797695982452,Female,No,-0.9255712062198131,Yes,Healthcare,-0.5087633307801162,Low,0.09997238164579825,Cat_3,Young,Low,Medium,0,0,0,2
-0.5299028015209241,Male,Yes,-0.26730877976837203,No,Entertainment,1.9704946641826981,Low,-0.5670564598269868,Cat_3,Adult,Very High,Small,0,0,2,1
0.4025806269415683,Female,Yes,-0.985413244988126,No,Marketing,-0.5087633307801162,Low,-0.5670564598269868,Cat_6,Young,Low,Small,0,0,0,2
1.084988954134574,Female,Yes,-0.08778266346343361,No,Engineer,-0.8186705801504679,Low,1.98155819962844e-17,Cat_6,Adult,Low,Medium,0,0,0,2
-0.6520504241748951,Male,Yes,1.707478499585951,Yes,Artist,-0.8186705801504679,Average,-0.5670564598269868,Cat_6,Senior,Low,Small,2,2,1,0
1.6868646215967282,Female,Yes,-0.9255712062198131,Yes,Engineer,-0.8186705801504679,Low,-0.5670564598269868,Cat_6,Young,Low,Small,0,0,0,2
-1.2816694002524622,Male,No,-0.5066769348416233,Yes,Entertainment,1.6605874148123465,Low,1.4340300645913684,Cat_6,Young,Very High,Large,1,1,2,1
0.6688393249033792,Male,Yes,-0.26730877976837203,Yes,Executive,1.9704946641826981,High,1.4340300645913684,Cat_2,Adult,Very High,Large,1,1,2,1
1.258769956711675,Female,Yes,1.5279523832810125,Yes,Lawyer,-0.8186705801504679,High,-0.5670564598269868,Cat_6,Mature,Low,Small,2,2,1,0
0.5308934292878534,Male,No,-1.5239915939029411,No,Healthcare,1.0407729160716428,Low,0.7670012231185833,Cat_4,Young,High,Medium,1,1,2,1
-1.5417629185219592,Male,Yes,0.1515854916098177,Yes,Artist,7.045540265345566e-17,Low,-1.234085301299772,Cat_6,Adult,Moderate,Small,2,2,1,0
-1.0620348737137761,Female,Yes,0.390953646683069,Yes,Engineer,-0.5087633307801162,High,-0.5670564598269868,Cat_4,Adult,Low,Small,2,2,1,0
-1.3972665194833498,Male,No,-0.8058871286831875,No,Executive,0.7308656667012912,Low,1.4340300645913684,Cat_6,Young,High,Large,1,1,0,2
-1.5756714068296862,Female,No,-0.1476247022317464,No,Artist,7.045540265345566e-17,Low,-0.5670564598269868,Cat_6,Adult,Moderate,Small,0,0,1,0
-1.1826412014446688,Female,No,-0.26730877976837203,Yes,Artist,0.11105116796058748,Low,0.7670012231185833,Cat_6,Adult,Moderate,Medium,1,1,0,2
0.1324686916720612,Female,No,-0.8657291674515003,No,Marketing,1.6605874148123465,Low,0.7670012231185833,Cat_6,Young,Very High,Medium,1,1,2,1
-0.5668938796748081,Female,Yes,-0.38699285730499766,Yes,Artist,0.42095841733093925,Low,0.7670012231185833,Cat_5,Adult,Moderate,Medium,1,1,0,2
-1.4369548637526213,Female,Yes,-0.26730877976837203,Yes,Engineer,-0.8186705801504679,Average,-0.5670564598269868,Cat_6,Adult,Low,Small,0,0,1,0
-1.38686277875257,Female,Yes,0.27126956914644335,Yes,Artist,-0.8186705801504679,Average,1.4340300645913684,Cat_7,Adult,Low,Large,0,0,0,2
-1.6253781680989678,Female,No,-0.6862030511465619,Yes,Doctor,-0.8186705801504679,Low,0.09997238164579825,Cat_6,Young,Low,Medium,0,0,0,2
0.8387670901727837,Male,Yes,2.066530732195828,No,Lawyer,-0.5087633307801162,Low,1.98155819962844e-17,Cat_6,Senior,Low,Medium,2,2,1,0
0.7381975964419116,Female,Yes,-0.027940624695120767,No,Engineer,-0.8186705801504679,Average,1.4340300645913684,Cat_4,Adult,Low,Large,1,1,0,2
-0.7121609261749566,Male,No,-0.8657291674515003,No,Marketing,1.6605874148123465,Low,1.4340300645913684,Cat_6,Young,Very High,Large,1,1,2,1
0.5490036446340257,Female,Yes,-0.9255712062198131,No,Engineer,1.9704946641826981,Average,-0.5670564598269868,Cat_4,Young,Very High,Small,1,1,2,1
-0.6701606395210675,Male,Yes,2.1862148097324536,Yes,Lawyer,-0.5087633307801162,Low,-1.234085301299772,Cat_6,Senior,Low,Small,2,2,1,0
1.3920919675579653,Female,No,-0.9255712062198131,Yes,Healthcare,1.3506801654419947,Low,0.7670012231185833,Cat_6,Young,High,Medium,1,1,2,1
0.26733199744142994,Male,Yes,1.6476364608176381,Yes,Artist,1.0407729160716428,Average,0.09997238164579825,Cat_6,Senior,High,Medium,2,2,1,0
1.7261676421352299,Female,No,-1.0452552837564386,No,Engineer,-0.8186705801504679,Low,-1.234085301299772,Cat_2,Young,Low,Small,0,0,0,0
1.6217449110966615,Female,Yes,0.2114275303781305,Yes,Engineer,-0.8186705801504679,Average,-0.5670564598269868,Cat_6,Adult,Low,Small,0,0,1,0
-1.3240550106371212,Female,Yes,-0.027940624695120767,Yes,Artist,-0.1988560814097643,Average,-0.5670564598269868,Cat_6,Adult,Low,Small,0,0,1,0
1.1986594547116134,Female,No,-0.985413244988126,Yes,Healthcare,-0.8186705801504679,Low,0.7670012231185833,Cat_6,Young,Low,Medium,1,1,0,2
-0.8817033677135916,Female,Yes,0.09174345284150487,Yes,Marketing,1.6605874148123465,Low,0.7670012231185833,Cat_6,Adult,Very High,Medium,1,1,2,1
0.8410790325574015,Male,Yes,1.9468466546592025,No,Executive,-0.5087633307801162,Low,-1.234085301299772,Cat_6,Senior,Low,Small,2,2,1,0
-1.6369378800220564,Female,Yes,-0.027940624695120767,Yes,Artist,0.11105116796058748,Average,0.7670012231185833,Cat_6,Adult,Moderate,Medium,0,0,0,2
1.162053700288499,Female,Yes,2.066530732195828,Yes,Lawyer,-0.5087633307801162,High,-0.5670564598269868,Cat_6,Senior,Low,Small,2,2,1,0
-1.6519655055220719,Male,Yes,-0.5066769348416233,Yes,Artist,0.11105116796058748,Average,0.09997238164579825,Cat_6,Young,Moderate,Medium,0,0,0,2
0.8595745716343435,Female,No,0.3311116079147562,Yes,Artist,-0.5087633307801162,Low,-1.234085301299772,Cat_6,Adult,Low,Small,2,2,1,0
-1.2412104085216518,Female,No,-1.1050973225247516,Yes,Healthcare,-0.5087633307801162,Low,1.4340300645913684,Cat_6,Young,Low,Large,1,1,0,2
-0.25670827640525995,Male,Yes,-0.38699285730499766,No,Executive,-0.8186705801504679,Average,1.4340300645913684,Cat_6,Adult,Low,Large,1,1,0,2
0.04461488105658674,Female,No,-0.6862030511465619,No,Healthcare,-0.5087633307801162,Low,1.4340300645913684,Cat_6,Young,Low,Large,1,1,0,2
1.6525708095582317,Male,Yes,0.9893740343661971,Yes,Doctor,-0.8186705801504679,Average,-0.5670564598269868,Cat_6,Mature,Low,Small,2,2,1,0
0.6981239284418707,Female,Yes,0.09174345284150487,Yes,Artist,0.7308656667012912,Average,0.09997238164579825,Cat_6,Adult,High,Medium,0,0,2,1
-0.1861940336744186,Female,Yes,0.3311116079147562,Yes,Homemaker,1.9704946641826981,Average,0.09997238164579825,Cat_6,Adult,Very High,Medium,0,0,2,1
0.006853155441163491,Male,No,-0.6862030511465619,Yes,Artist,-0.8186705801504679,Low,1.4340300645913684,Cat_6,Young,Low,Large,1,1,0,2
0.7019771657495669,Female,Yes,-0.2074667410000592,Yes,Artist,-0.8186705801504679,Low,0.09997238164579825,Cat_3,Adult,Low,Medium,0,0,0,2
0.4711682510185615,Male,Yes,0.9295319955978844,No,Artist,-0.1988560814097643,Average,-0.5670564598269868,Cat_4,Mature,Low,Small,2,2,1,0
-1.7213237770606045,Male,Yes,0.27126956914644335,Yes,Artist,0.11105116796058748,Low,1.4340300645913684,Cat_6,Adult,Moderate,Large,1,1,0,2
0.6064168805186999,Male,Yes,2.3058988872690795,Yes,Executive,-0.8186705801504679,High,-0.5670564598269868,Cat_6,Senior,Low,Small,2,2,1,0
-1.5641116949065974,Female,Yes,1.5877944220493254,Yes,Lawyer,-0.8186705801504679,Low,-0.5670564598269868,Cat_6,Senior,Low,Small,2,2,1,0
0.2646347313260426,Male,No,-0.7460450899148747,Yes,Artist,0.7308656667012912,Low,-0.5670564598269868,Cat_6,Young,High,Small,0,0,2,1
-1.730956870329845,Female,Yes,1.707478499585951,Yes,Lawyer,-0.8186705801504679,High,-0.5670564598269868,Cat_6,Senior,Low,Small,2,2,1,0
1.6437083637505303,Male,Yes,0.390953646683069,Yes,Artist,0.11105116796058748,Average,0.7670012231185833,Cat_6,Adult,Moderate,Medium,0,0,0,2
-0.9240889780982504,Female,No,-1.4043075163663157,No,Healthcare,-0.1988560814097643,Low,2.1010589060641536,Cat_6,Young,Low,Very Large,1,1,0,2
1.7018922470967437,Female,No,-1.28462343882969,No,Healthcare,0.42095841733093925,Low,0.09997238164579825,Cat_6,Young,Moderate,Medium,1,1,0,1
